pixel,elem,real,imag
15,12,0.0602351060,0.0185088194
15,13,0.0609359858,0.0160487807
15,14,0.0622490054,0.0097900937
15,15,0.0629203816,0.0034313466
15,16,-0.0580774055,0.0244561251
15,17,0.0030396911,0.0629363915
15,18,0.0601594696,0.0187461376
15,19,0.0619229464,-0.0116595921
15,20,0.0572700189,-0.0262779709
15,21,0.0382532632,-0.0500670022
15,22,-0.0338982806,-0.0531068041
15,23,-0.0615168648,0.0136168242
15,24,-0.0432436807,0.0458306321
15,25,-0.0628555428,0.0044892302
15,26,-0.0493183035,-0.0392240329
15,27,-0.0356658451,-0.0519506983
15,28,-0.0275781527,-0.0566595806
15,29,-0.0097709124,-0.0622526039
15,30,0.0349305600,-0.0524513247
15,31,0.0612119969,-0.0149852278
15,32,-0.0579515989,-0.0247413979
15,33,-0.0620439928,0.0109919761
15,34,-0.0459242103,0.0431406041
15,35,-0.0347987061,0.0525280394
15,36,-0.0284985664,0.0561960842
15,37,-0.0148435199,0.0612374868
15,38,0.0210737822,0.0593849905
15,39,0.0501257887,0.0381869800
15,40,0.0404162212,-0.0483521313
15,41,0.0034370847,-0.0629241108
15,42,-0.0349100738,-0.0524622854
15,43,-0.0470836781,-0.0418806884
15,44,-0.0520570406,-0.0355092368
15,45,-0.0593659491,-0.0211307412
15,46,-0.0602057676,0.0186057860
15,47,-0.0370949499,0.0509369642
16,0,-0.0580927199,0.0244033348
16,1,0.0027381139,0.0629508512
16,2,0.0599922647,0.0192664895
16,3,0.0620378078,-0.0110256950
16,4,0.0575544085,-0.0256473594
16,5,0.0388790127,-0.0495854465
16,6,-0.0330217486,-0.0536643535
16,7,-0.0617865532,0.0123574792
16,8,-0.0367277608,0.0511987880
16,9,-0.0595521506,0.0205863480
16,10,-0.0605059904,-0.0175866004
16,11,-0.0543930859,-0.0318069001
16,12,-0.0500745189,-0.0382469589
16,13,-0.0392390513,-0.0493008637
16,14,-0.0035616295,-0.0629094964
16,15,0.0334241497,-0.0534146683
16,16,-0.0536588875,-0.0330304894
16,17,-0.0627273342,-0.0059635718
16,18,-0.0589216549,0.0223273010
16,19,-0.0538812709,0.0326663786
16,20,-0.0506747641,0.0374475097
16,21,-0.0430231644,0.0460355973
16,22,-0.0182948626,0.0602955951
16,23,0.0101880676,0.0621808923
16,24,0.0626131758,-0.0070635108
16,25,0.0405381512,-0.0482384394
16,26,-0.0038224861,-0.0628942197
16,27,-0.0224640347,-0.0588696477
16,28,-0.0311143161,-0.0547921634
16,29,-0.0460817702,-0.0429738753
16,30,-0.0630077840,0.0005713366
16,31,-0.0452946486,0.0438022727
16,32,-0.0587023176,-0.0228986047
16,33,-0.0613657589,0.0143017039
16,34,-0.0425306472,0.0464911750
16,35,-0.0302408111,0.0552788250
16,36,-0.0233953750,0.0585057247
16,37,-0.0087955502,0.0623929316
16,38,0.0280210031,0.0564366696
16,39,0.0550204922,0.0307085806
16,40,0.0628882941,-0.0039157249
16,41,0.0627995336,0.0051426426
16,42,0.0614130592,0.0140947845
16,43,0.0605007242,0.0176044398
16,44,0.0599689565,0.0193379188
16,45,0.0587573112,0.0227558432
16,46,0.0548870914,0.0309462043
16,47,0.0498821576,0.0384965854
17,0,-0.0495544332,-0.0389116260
17,1,-0.0601386745,-0.0187847431
17,2,-0.0628903973,0.0037874676
17,3,-0.0616819127,0.0128439984
17,4,-0.0605994550,0.0172776000
17,5,-0.0574601614,0.0258611125
17,6,-0.0445329805,0.0445750323
17,7,-0.0258139733,0.0574805507
17,8,0.0543641840,0.0318707287
17,9,0.0606140067,-0.0172330252
17,10,0.0294584822,-0.0557024485
17,11,0.0102570697,-0.0621716698
17,12,0.0001275317,-0.0630120872
17,13,-0.0198774155,-0.0597964648
17,14,-0.0569442292,-0.0269883085
17,15,-0.0588719369,0.0224740908
17,16,-0.0618152893,-0.0122104427
17,17,-0.0538968073,0.0326312669
17,18,-0.0178308695,0.0604285506
17,19,0.0005567902,0.0630038022
17,20,0.0098343102,0.0622335364
17,21,0.0275468474,0.0566662742
17,22,0.0585377193,0.0233067506
17,23,0.0589574265,-0.0222246993
17,24,0.0432611815,-0.0458110780
17,25,0.0570756474,-0.0266936330
17,26,0.0628923822,-0.0038371502
17,27,0.0627560620,0.0056429808
17,28,0.0621536431,0.0103482841
17,29,0.0598968603,0.0195572221
17,30,0.0485087727,0.0402114997
17,31,0.0303235332,0.0552316148
17,32,-0.0593304455,0.0212228633
17,33,-0.0035971358,0.0629086890
17,34,0.0565204988,0.0278496682
17,35,0.0630029318,-0.0006464876
17,36,0.0611351620,-0.0152405630
17,37,0.0476807795,-0.0411838358
17,38,-0.0193342746,-0.0599698589
17,39,-0.0627661953,-0.0055900425
17,40,-0.0422767281,0.0467293235
17,41,-0.0579248559,0.0248099990
17,42,-0.0629900114,-0.0016453597
17,43,-0.0617752380,-0.0124230675
17,44,-0.0604770312,-0.0176932738
17,45,-0.0565489033,-0.0278015167
17,46,-0.0397796216,-0.0488779460
17,47,-0.0157426921,-0.0610206777
18,0,-0.0630035617,-0.0009738269
18,1,-0.0408964066,0.0479341013
18,2,0.0108822666,0.0620616521
18,3,0.0316106476,0.0545055305
18,4,0.0406708779,0.0481281534
18,5,0.0547682836,0.0311580322
18,6,0.0589102444,-0.0223521747
18,7,0.0203117780,-0.0596457330
18,8,-0.0033442628,-0.0629213869
18,9,0.0314025272,-0.0546271732
18,10,0.0560565069,-0.0287746517
18,11,0.0611396532,-0.0152413284
18,12,0.0624850769,-0.0081277730
18,13,0.0626936174,0.0063270555
18,14,0.0491789160,0.0393944320
18,15,0.0198574697,0.0597991369
18,16,-0.0611849904,0.0150622751
18,17,-0.0152269558,0.0611431651
18,18,0.0469745212,0.0419972647
18,19,0.0602816523,0.0183426070
18,20,0.0628176879,0.0049294794
18,21,0.0590636361,-0.0219505628
18,22,0.0081436202,-0.0624805193
18,23,-0.0514641248,-0.0363555865
18,24,-0.0557507324,0.0293684901
18,25,-0.0605664892,0.0173767222
18,26,-0.0628361944,0.0046537651
18,27,-0.0630063997,-0.0005202189
18,28,-0.0629321426,-0.0031075326
18,29,-0.0624656429,-0.0082632409
18,30,-0.0594695207,-0.0208314912
18,31,-0.0539704980,-0.0325235939
18,32,-0.0467881545,-0.0422029314
18,33,-0.0573040734,-0.0262001594
18,34,-0.0625275893,-0.0077771117
18,35,-0.0630086028,-0.0001079762
18,36,-0.0628979558,0.0037342170
18,37,-0.0619755892,0.0113624932
18,38,-0.0557007522,0.0294525938
18,39,-0.0442827765,0.0448230250
18,40,0.0343911718,0.0527977814
18,41,0.0615839679,0.0133336957
18,42,0.0531466840,-0.0338465077
18,43,0.0401850436,-0.0485319587
18,44,0.0321535077,-0.0541887720
18,45,0.0139607960,-0.0614452887
18,46,-0.0333031871,-0.0534942487
18,47,-0.0613009922,-0.0145929485
19,0,-0.0626899731,0.0063451830
19,1,-0.0302117601,0.0552950540
19,2,0.0285247734,0.0561843587
19,3,0.0476582385,0.0412183844
19,4,0.0547109326,0.0312578780
19,5,0.0624696326,0.0082393009
19,6,0.0421170928,-0.0468655428
19,7,-0.0148400430,-0.0612382127
19,8,-0.0628500174,-0.0044924785
19,9,-0.0629776074,-0.0020073426
19,10,-0.0630072197,0.0004796466
19,11,-0.0629917560,0.0014748704
19,12,-0.0629782995,0.0019721560
19,13,-0.0629396755,0.0029666595
19,14,-0.0627747730,0.0054498144
19,15,-0.0625108369,0.0079246292
19,16,-0.0461008625,-0.0429545553
19,17,-0.0564318628,-0.0280292502
19,18,-0.0620796439,-0.0107783452
19,19,-0.0629086765,-0.0035435962
19,20,-0.0630080516,0.0000975293
19,21,-0.0625763334,0.0073660922
19,22,-0.0578794361,0.0248990196
19,23,-0.0483803753,0.0403657266
19,24,0.0208275302,0.0594690312
19,25,0.0536146040,0.0331057962
19,26,0.0624988241,-0.0080170024
19,27,0.0580390854,-0.0245310141
19,28,0.0541718810,-0.0321820224
19,29,0.0435197845,-0.0455665825
19,30,0.0051389529,-0.0628010935
19,31,-0.0355315398,-0.0520379285
19,32,-0.0623006583,0.0094309618
19,33,-0.0251852560,0.0577575309
19,34,0.0354816227,0.0520695613
19,35,0.0530852285,0.0339439003
19,36,0.0588130435,0.0226109996
19,37,0.0629676413,-0.0023120200
19,38,0.0315686830,-0.0545321028
19,39,-0.0293520503,-0.0557559318
19,40,-0.0471692837,-0.0417782547
19,41,-0.0078991762,-0.0625131076
19,42,0.0352944749,-0.0521951546
19,43,0.0486709113,-0.0400147687
19,44,0.0539113145,-0.0326130495
19,45,0.0609567496,-0.0159504782
19,46,0.0563392512,0.0282173547
19,47,0.0237360321,0.0583681236
20,0,-0.0477003031,-0.0411734226
20,1,-0.0581413332,-0.0242897849
20,2,-0.0628119589,-0.0049962053
20,3,-0.0629401506,0.0029708855
20,4,-0.0626255080,0.0069464560
20,5,-0.0612484757,0.0147945272
20,6,-0.0536051338,0.0331136023
20,7,-0.0406417009,0.0481477511
20,8,0.0211198897,0.0593664412
20,9,0.0477392327,0.0411269292
20,10,0.0618382946,0.0121012225
20,11,0.0630051317,-0.0008768211
20,12,0.0625764173,-0.0073858060
20,13,0.0597191609,-0.0200986671
20,14,0.0419387350,-0.0470264215
20,15,0.0131596585,-0.0616210086
20,16,-0.0604347767,0.0178339862
20,17,-0.0105510727,0.0621214367
20,18,0.0511573454,0.0367909154
20,19,0.0620246549,0.0111104480
20,20,0.0629459523,-0.0028885880
20,21,0.0555346703,-0.0297708799
20,22,-0.0023241916,-0.0629663727
20,23,-0.0575775191,-0.0255952828
20,24,-0.0629948666,-0.0014392566
20,25,-0.0428920476,-0.0461577063
20,26,0.0031801739,-0.0629294061
20,27,0.0227963953,-0.0587414252
20,28,0.0318553257,-0.0543641905
20,29,0.0473272893,-0.0415983354
20,30,0.0628188584,0.0049184657
20,31,0.0402756174,0.0484575898
20,32,-0.0628801372,-0.0040764857
20,33,-0.0452569949,0.0438425480
20,34,0.0020768570,0.0629764780
20,35,0.0225893807,0.0588222141
20,36,0.0320448635,0.0542536290
20,37,0.0480468504,0.0407654405
20,38,0.0624715085,-0.0082097201
20,39,0.0358813577,-0.0517945916
20,40,-0.0447000693,-0.0444108866
20,41,-0.0552731187,-0.0302539961
20,42,-0.0614988102,-0.0137190839
20,43,-0.0626495401,-0.0067267250
20,44,-0.0629285456,-0.0031928611
20,45,-0.0628892360,0.0038944572
20,46,-0.0593355227,0.0212019788
20,47,-0.0511174849,0.0368420788
21,0,-0.0584660692,0.0235010290
21,1,0.0000007668,0.0630145604
21,2,0.0584622834,0.0234960004
21,3,0.0627302607,-0.0058742366
21,4,0.0595911731,-0.0204916357
21,5,0.0436011001,-0.0454925827
21,6,-0.0259576821,-0.0574160111
21,7,-0.0629571373,0.0026717513
21,8,-0.0545948639,0.0314703108
21,9,-0.0605407592,-0.0174941390
21,10,-0.0293929965,-0.0557398657
21,11,-0.0102601519,-0.0621731283
21,12,-0.0001698127,-0.0630128590
21,13,0.0197638486,-0.0598334423
21,14,0.0568094840,-0.0272673034
21,15,0.0590487339,0.0220039438
21,16,-0.0612028140,-0.0149756359
21,17,-0.0567034968,0.0274664250
21,18,-0.0261871829,0.0573044807
21,19,-0.0095542393,0.0622770125
21,20,-0.0008828387,0.0629990806
21,21,0.0163436080,0.0608499147
21,22,0.0513772175,0.0364731581
21,23,0.0628393386,-0.0046377736
21,24,0.0007089831,-0.0630138193
21,25,-0.0294541268,-0.0557118210
21,26,-0.0524716121,-0.0348920608
21,27,-0.0583346778,-0.0238250741
21,28,-0.0604131023,-0.0179099927
21,29,-0.0627620376,-0.0056077337
21,30,-0.0578286954,0.0250350719
21,31,-0.0388644323,0.0496016327
21,32,-0.0511634626,-0.0367720498
21,33,-0.0612214331,-0.0148966175
21,34,-0.0623369512,0.0091548357
21,35,-0.0601997954,0.0185959304
21,36,-0.0585940408,0.0231655092
21,37,-0.0543549636,0.0318679799
21,38,-0.0384384520,0.0499287290
21,39,-0.0169110973,0.0606998300
21,40,0.0351601826,0.0522853799
21,41,0.0493011761,0.0392365634
21,42,0.0588451273,0.0225275386
21,43,0.0611595948,0.0151601272
21,44,0.0619735635,0.0113835349
21,45,0.0629011165,0.0037168317
21,46,0.0610906638,-0.0154408086
21,47,0.0535829609,-0.0331579678
22,0,-0.0578355562,-0.0250063332
22,1,-0.0623460845,0.0091211486
22,2,-0.0482479173,0.0405262550
22,3,-0.0381734043,0.0501297687
22,4,-0.0324051950,0.0540391751
22,5,-0.0197504756,0.0598347616
22,6,0.0146445635,0.0612849369
22,7,0.0446676699,0.0444433669
22,8,0.0463525394,-0.0426835052
22,9,0.0099299807,-0.0622233987
22,10,-0.0307652440,-0.0549895394
22,11,-0.0441984552,-0.0449088827
22,12,-0.0497894010,-0.0386184268
22,13,-0.0582223413,-0.0240942574
22,14,-0.0606265685,0.0171680010
22,15,-0.0369444551,0.0510424905
22,16,-0.0555657272,-0.0297109805
22,17,-0.0630091247,-0.0002514632
22,18,-0.0558001845,0.0292663525
22,19,-0.0490794256,0.0395146636
22,20,-0.0450043044,0.0441006788
22,21,-0.0356162239,0.0519784146
22,22,-0.0071501461,0.0626033202
22,23,0.0229785950,0.0586709568
22,24,0.0551196791,0.0305289423
22,25,0.0570221817,0.0268082139
22,26,0.0586739860,0.0229689894
22,27,0.0592629882,0.0214037602
22,28,0.0595417059,0.0206157536
22,29,0.0600680646,0.0190286062
22,30,0.0611975670,0.0150048543
22,31,0.0620577612,0.0109154747
22,32,-0.0573443245,0.0261138659
22,33,0.0049236644,0.0628179859
22,34,0.0607120451,0.0168611925
22,35,0.0615212154,-0.0136144973
22,36,0.0563998929,-0.0280929876
22,37,0.0366101369,-0.0512826487
22,38,-0.0356671667,-0.0519442651
22,39,-0.0610111128,0.0157462230
22,40,-0.0410455945,0.0478080053
22,41,-0.0625058644,0.0079622807
22,42,-0.0517192493,-0.0359919683
22,43,-0.0390766948,-0.0494299138
22,44,-0.0314185179,-0.0546183601
22,45,-0.0142513365,-0.0613778188
22,46,0.0305682610,-0.0550996173
22,47,0.0596172835,-0.0203954090
23,0,-0.0596596498,-0.0202821300
23,1,-0.0604359622,0.0178313179
23,2,-0.0390913723,0.0494169073
23,3,-0.0258874721,0.0574450015
23,4,-0.0186434048,0.0601884299
23,5,-0.0034362857,0.0629163059
23,6,0.0334734992,0.0533844094
23,7,0.0581335457,0.0243161503
23,8,0.0623393546,-0.0091839962
23,9,0.0629753522,0.0021624523
23,10,0.0615631321,0.0134387907
23,11,0.0604320731,0.0178471504
23,12,0.0597476977,0.0200187053
23,13,0.0581457175,0.0242784074
23,14,0.0528390106,0.0343291154
23,15,0.0458126099,0.0432623070
23,16,-0.0575804425,0.0255956892
23,17,0.0037098393,0.0629014831
23,18,0.0601890853,0.0186530210
23,19,0.0619473757,-0.0115306987
23,20,0.0573719439,-0.0260548709
23,21,0.0386287591,-0.0497791606
23,22,-0.0330139572,-0.0536652282
23,23,-0.0618492556,0.0120315936
23,24,-0.0361171509,0.0516312547
23,25,-0.0588919624,0.0224118929
23,26,-0.0613065603,-0.0145592250
23,27,-0.0561263284,-0.0286434608
23,28,-0.0523155079,-0.0351230188
23,29,-0.0425274309,-0.0464978567
23,30,-0.0090455866,-0.0623620188
23,31,0.0275635018,-0.0566649387
23,32,-0.0536047712,-0.0331208470
23,33,-0.0625611815,-0.0075084027
23,34,-0.0599183776,0.0194950272
23,35,-0.0556495291,0.0295524607
23,36,-0.0528782503,0.0342650311
23,37,-0.0461654100,0.0428842978
23,38,-0.0238520206,0.0583213662
23,39,0.0028830177,0.0629445644
23,40,0.0630078848,0.0006770547
23,41,0.0453826259,-0.0437130151
23,42,0.0016830126,-0.0629883982
23,43,-0.0176700856,-0.0604827658
23,44,-0.0268234291,-0.0570169055
23,45,-0.0429820190,-0.0460763460
23,46,-0.0629550354,-0.0026921473
23,47,-0.0467599420,0.0422371239
24,0,-0.0590550537,0.0219729154
24,1,-0.0035271591,0.0629123003
24,2,0.0562284393,0.0284365227
24,3,0.0630088425,0.0003011335
24,4,0.0613952403,-0.0141788577
24,5,0.0485811126,-0.0401278573
24,6,-0.0173035691,-0.0605876230
24,7,-0.0624453851,-0.0084193913
24,8,-0.0434356470,0.0456470726
24,9,-0.0578624234,0.0249438626
24,10,-0.0630091262,0.0002390840
24,11,-0.0622299819,-0.0098828838
24,12,-0.0612317264,-0.0148636506
24,13,-0.0580505467,-0.0245042026
24,14,-0.0437819137,-0.0453166007
24,15,-0.0224910459,-0.0588604586
24,16,-0.0496965816,-0.0387368364
24,17,-0.0598478673,-0.0197087789
24,18,-0.0629879246,0.0016280426
24,19,-0.0621696654,0.0102512143
24,20,-0.0613177999,0.0145006423
24,21,-0.0587500126,0.0227735528
24,22,-0.0476293966,0.0412509464
24,23,-0.0309299773,0.0548957911
24,24,0.0507041259,0.0374096277
24,25,0.0620045764,-0.0112169808
24,26,0.0343829309,-0.0528027580
24,27,0.0156701579,-0.0610304279
24,28,0.0055629306,-0.0627639241
24,29,-0.0148219710,-0.0612421439
24,30,-0.0547226899,-0.0312378554
24,31,-0.0602718950,0.0183753894
24,32,-0.0623235652,-0.0092807981
24,33,-0.0517335428,0.0359711031
24,34,-0.0130010342,0.0616531610
24,35,0.0059349881,0.0627293361
24,36,0.0153084096,0.0611216977
24,37,0.0328034098,0.0537974779
24,38,0.0607633498,0.0166763952
24,39,0.0556691698,-0.0295166269
24,40,0.0382986430,-0.0500342426
24,41,0.0551116966,-0.0305425089
24,42,0.0627267712,-0.0059529041
24,43,0.0628548958,0.0044041077
24,44,0.0622803383,0.0095555886
24,45,0.0598737425,0.0196298057
24,46,0.0470272838,0.0419364158
24,47,0.0263316850,0.0572435836
25,0,-0.0472179930,-0.0417209834
25,1,-0.0572182821,-0.0263812293
25,2,-0.0623867683,-0.0088142587
25,3,-0.0629888369,-0.0014929963
25,4,-0.0629757902,0.0021798673
25,5,-0.0622921327,0.0094947616
25,6,-0.0569270576,0.0270049272
25,7,-0.0467600055,0.0422327566
25,8,0.0301444230,0.0553355627
25,9,0.0602810757,0.0183602054
25,10,0.0558718795,-0.0291373032
25,11,0.0442940693,-0.0448164860
25,12,0.0368289968,-0.0511271348
25,13,0.0194422575,-0.0599361815
25,14,-0.0281272564,-0.0563860061
25,15,-0.0595783955,-0.0205220754
25,16,-0.0629775522,0.0020196440
25,17,-0.0377519022,0.0504444755
25,18,0.0158209096,0.0609887669
25,19,0.0362144932,0.0515614113
25,20,0.0448274361,0.0442788029
25,21,0.0575138825,0.0257361849
25,22,0.0560203230,-0.0288426382
25,23,0.0124622420,-0.0617647812
25,24,-0.0103751657,-0.0621486238
25,25,0.0267914433,-0.0570287973
25,26,0.0544592839,-0.0316911653
25,27,0.0604641235,-0.0177264562
25,28,0.0621609094,-0.0103038501
25,29,0.0628195086,0.0048828036
25,30,0.0489079690,0.0397253978
25,31,0.0176564065,0.0604842401
25,32,-0.0611020086,0.0153960493
25,33,-0.0159519973,0.0609587589
25,34,0.0457250983,0.0433546107
25,35,0.0595764687,0.0205125277
25,36,0.0625702614,0.0074169457
25,37,0.0600177333,-0.0191745014
25,38,0.0121134402,-0.0618309873
25,39,-0.0483455843,-0.0404116433
25,40,-0.0574317840,0.0259251695
25,41,-0.0610168047,0.0157262279
25,42,-0.0628062945,0.0050622830
25,43,-0.0630061418,0.0007368639
25,44,-0.0629946012,-0.0014283134
25,45,-0.0627490282,-0.0057503726
25,46,-0.0608459103,-0.0163928596
25,47,-0.0571506667,-0.0265498210
26,0,-0.0618068543,0.0122556693
26,1,-0.0216675371,0.0591690685
26,2,0.0392746546,0.0492730182
26,3,0.0556478988,0.0295553270
26,4,0.0604987414,0.0176167475
26,5,0.0625098779,-0.0079327724
26,6,0.0257239033,-0.0575193167
26,7,-0.0357593154,-0.0518809741
26,8,-0.0514666647,-0.0363533660
26,9,-0.0133629507,-0.0615771023
26,10,0.0317699329,-0.0544143375
26,11,0.0462979762,-0.0427410398
26,12,0.0521098659,-0.0354244895
26,13,0.0601935118,-0.0186323565
26,14,0.0569579298,0.0269493327
26,15,0.0237652744,0.0583567469
26,16,-0.0626916283,0.0063260671
26,17,-0.0314349993,0.0546078270
26,18,0.0260143564,0.0573888357
26,19,0.0454085597,0.0436843028
26,20,0.0528271686,0.0343443567
26,21,0.0617878775,0.0123523621
26,22,0.0460791431,-0.0429769081
26,23,-0.0080231302,-0.0624966024
26,24,-0.0621751702,-0.0102304567
26,25,-0.0627726296,-0.0054733145
26,26,-0.0630060102,-0.0006839305
26,27,-0.0629976394,0.0012348529
26,28,-0.0629715876,0.0021939782
26,29,-0.0628754639,0.0041105025
26,30,-0.0623813850,0.0088810020
26,31,-0.0615254814,0.0135992544
26,32,-0.0468721041,-0.0421105130
26,33,-0.0567357640,-0.0274100257
26,34,-0.0621204931,-0.0105461778
26,35,-0.0629122987,-0.0034897844
26,36,-0.0630089361,0.0000605627
26,37,-0.0626021294,0.0071496435
26,38,-0.0581422652,0.0242810928
26,39,-0.0490942098,0.0394959795
26,40,0.0181113687,0.0603507845
26,41,0.0515288005,0.0362633687
26,42,0.0629213671,-0.0033244489
26,43,0.0598267176,-0.0197724448
26,44,0.0566704539,-0.0275428773
26,45,0.0474205560,-0.0414910902
26,46,0.0116507224,-0.0619235393
26,47,-0.0290986057,-0.0558878586
27,0,-0.0628612095,-0.0043364538
27,1,-0.0465127500,0.0425055144
27,2,-0.0013296423,0.0629948712
27,3,0.0187776016,0.0601460146
27,4,0.0282259585,0.0563360926
27,5,0.0446788541,0.0444314824
27,6,0.0629879369,-0.0016795393
27,7,0.0422494287,-0.0467483702
27,8,-0.0393080500,-0.0492477800
27,9,-0.0527194211,-0.0345128115
27,10,-0.0608586974,-0.0163257190
27,11,-0.0624356485,-0.0084843164
27,12,-0.0628481750,-0.0045042784
27,13,-0.0629123211,0.0034941006
27,14,-0.0586762222,0.0229637343
27,15,-0.0485732023,0.0401369141
27,16,-0.0487624544,-0.0399069041
27,17,-0.0587405982,-0.0227966157
27,18,-0.0629141222,-0.0034336147
27,19,-0.0628458718,0.0045163181
27,20,-0.0624351492,0.0084721849
27,21,-0.0608715090,0.0162673093
27,22,-0.0528138959,0.0343607167
27,23,-0.0395387704,0.0490594657
27,24,0.0206108716,0.0595438619
27,25,0.0463628902,0.0426715495
27,26,0.0610461905,0.0156108717
27,27,0.0629215452,0.0033325085
27,28,0.0629436014,-0.0028851892
27,29,0.0611542637,-0.0151767527
27,30,0.0466631962,-0.0423417603
27,31,0.0210327307,-0.0593974876
27,32,-0.0596492097,0.0203044213
27,33,-0.0072850933,0.0625880321
27,34,0.0533903869,0.0334635926
27,35,0.0626351405,0.0068635788
27,36,0.0625848318,-0.0073067949
27,37,0.0531516805,-0.0338400321
27,38,-0.0077283435,-0.0625345570
27,39,-0.0597903695,-0.0198817680
27,40,-0.0628408274,0.0046301780
27,41,-0.0466358386,-0.0423750089
27,42,-0.0013912892,-0.0629941981
27,43,0.0187648076,-0.0601499557
27,44,0.0282345436,-0.0563290112
27,45,0.0447201071,-0.0443884522
27,46,0.0629838461,0.0018576773
27,47,0.0420283163,0.0469472647
28,0,-0.0523860803,-0.0350207492
28,1,-0.0617629674,-0.0124831579
28,2,-0.0618704744,0.0119276872
28,3,-0.0592664038,0.0213922567
28,4,-0.0574197787,0.0259460061
28,5,-0.0526942937,0.0345485798
28,6,-0.0356067437,0.0519824367
28,7,-0.0131765416,0.0616164857
28,8,0.0366320672,0.0512712522
28,9,0.0491770712,0.0393962478
28,10,0.0580268734,0.0245619196
28,11,0.0603732367,0.0180426132
28,12,0.0612741579,0.0146967696
28,13,0.0625168137,0.0078816440
28,14,0.0623081738,-0.0093919375
28,15,0.0574162203,-0.0259588211
28,16,-0.0576117286,0.0255276943
28,17,0.0025989927,0.0629573018
28,18,0.0595172246,0.0206936039
28,19,0.0623643026,-0.0090024730
28,20,0.0584612238,-0.0235089649
28,21,0.0410944042,-0.0477643224
28,22,-0.0293463330,-0.0557552991
28,23,-0.0626366194,0.0068336390
28,24,-0.0521476013,0.0353700436
28,25,-0.0616404277,-0.0130767162
28,26,-0.0332922986,-0.0534976536
28,27,-0.0146486277,-0.0612848439
28,28,-0.0046335748,-0.0628404350
28,29,0.0154953000,-0.0610762545
28,30,0.0547700840,-0.0311605487
28,31,0.0604230840,0.0178866193
28,32,-0.0611223662,-0.0153143211
28,33,-0.0575490547,0.0256593993
28,34,-0.0294592904,0.0556989828
28,35,-0.0137838640,0.0614840625
28,36,-0.0055102035,0.0627691098
28,37,0.0111808661,0.0620115463
28,38,0.0470581696,0.0419058723
28,39,0.0628883697,0.0039474991
28,40,0.0087816806,-0.0623999211
28,41,-0.0239721812,-0.0582760376
